ma_nganh,ten_nganh,ma_to_hop,nam,diem_thi_sinh,diem_cong_kv,khu_vuc,diem_chuan_2023,diem_chuan_2024,diem_chuan_2025,ket_qua,trung_binh_3nam,xu_huong_24_25,chenh_lech
7440224,Thủy văn học,B00,2023,12.55,0.75,KV1,15.0,15.0,15.0,0,15.0,0.0,-2.4499999999999997
7440224,Thủy văn học,B00,2024,18.66,0.5,KV2,15.0,15.0,15.0,1,15.0,0.0,3.66
7440224,Thủy văn học,B00,2025,13.38,0.25,KV2NT,15.0,15.0,15.0,0,15.0,0.0,-1.6199999999999992
7440224,Thủy văn học,B00,2025,18.45,0.75,KV1,15.0,15.0,15.0,1,15.0,0.0,3.4499999999999997
7440224,Thủy văn học,B00,2025,13.07,0.75,KV1,15.0,15.0,15.0,0,15.0,0.0,-1.93
7440224,Thủy văn học,D01,2024,16.1,0.75,KV1,16.38,15.0,16.0,1,15.793333333333331,1.0,0.3066666666666702
7440224,Thủy văn học,D01,2024,11.75,0.0,KV3,16.38,15.0,16.0,0,15.793333333333331,1.0,-4.043333333333331
7440224,Thủy văn học,D01,2023,16.02,0.75,KV1,16.38,15.0,16.0,0,15.793333333333331,1.0,0.2266666666666683
7440224,Thủy văn học,D01,2024,18.09,0.25,KV2NT,16.38,15.0,16.0,1,15.793333333333331,1.0,2.2966666666666686
7440224,Thủy văn học,D01,2024,13.56,0.5,KV2,16.38,15.0,16.0,0,15.793333333333331,1.0,-2.2333333333333307
7440224,Thủy văn học,D01,2025,17.91,0.25,KV2NT,16.38,15.0,16.0,1,15.793333333333331,1.0,2.116666666666669
7440224,Thủy văn học,D01,2024,16.49,0.5,KV2,16.38,15.0,16.0,1,15.793333333333331,1.0,0.6966666666666672
7440224,Thủy văn học,D01,2023,16.61,0.5,KV2,16.38,15.0,16.0,1,15.793333333333331,1.0,0.8166666666666682
7440224,Thủy văn học,D01,2025,15.94,0.5,KV2,16.38,15.0,16.0,0,15.793333333333331,1.0,0.1466666666666682
7440224,Thủy văn học,D01,2024,14.84,0.75,KV1,16.38,15.0,16.0,0,15.793333333333331,1.0,-0.9533333333333314
7440224,Thủy văn học,D07,2023,16.79,0.75,KV1,19.15,18.11,18.0,0,18.42,-0.1099999999999994,-1.629999999999999
7440224,Thủy văn học,D07,2025,11.72,0.75,KV1,19.15,18.11,18.0,0,18.42,-0.1099999999999994,-6.6999999999999975
7440224,Thủy văn học,D07,2024,20.27,0.75,KV1,19.15,18.11,18.0,1,18.42,-0.1099999999999994,1.8500000000000012
7440224,Thủy văn học,D07,2024,19.83,0.0,KV3,19.15,18.11,18.0,1,18.42,-0.1099999999999994,1.41
7440224,Thủy văn học,D07,2023,18.71,0.25,KV2NT,19.15,18.11,18.0,0,18.42,-0.1099999999999994,0.2900000000000027
7440224,Thủy văn học,D07,2025,16.01,0.25,KV2NT,19.15,18.11,18.0,0,18.42,-0.1099999999999994,-2.4099999999999966
7440224,Thủy văn học,D07,2025,20.8,0.75,KV1,19.15,18.11,18.0,1,18.42,-0.1099999999999994,2.3800000000000026
7440224,Thủy văn học,D07,2024,14.33,0.0,KV3,19.15,18.11,18.0,0,18.42,-0.1099999999999994,-4.089999999999998
7440224,Thủy văn học,D07,2024,13.53,0.0,KV3,19.15,18.11,18.0,0,18.42,-0.1099999999999994,-4.889999999999999
7440224,Thủy văn học,D07,2023,19.7,0.5,KV2,19.15,18.11,18.0,1,18.42,-0.1099999999999994,1.2800000000000011
7440228,Hải dương học,A00,2023,20.83,0.75,KV1,19.5,20.0,21.95,1,20.48333333333333,1.9499999999999995,0.346666666666664
7440228,Hải dương học,A00,2025,20.88,0.5,KV2,19.5,20.0,21.95,0,20.48333333333333,1.9499999999999995,0.3966666666666647
7440228,Hải dương học,A00,2023,18.76,0.5,KV2,19.5,20.0,21.95,0,20.48333333333333,1.9499999999999995,-1.7233333333333327
7440228,Hải dương học,A00,2023,17.06,0.25,KV2NT,19.5,20.0,21.95,0,20.48333333333333,1.9499999999999995,-3.423333333333336
7440228,Hải dương học,A00,2024,19.66,0.5,KV2,19.5,20.0,21.95,0,20.48333333333333,1.9499999999999995,-0.8233333333333341
7440228,Hải dương học,A00,2025,22.83,0.25,KV2NT,19.5,20.0,21.95,1,20.48333333333333,1.9499999999999995,2.346666666666664
7440228,Hải dương học,A00,2024,20.21,0.5,KV2,19.5,20.0,21.95,1,20.48333333333333,1.9499999999999995,-0.2733333333333334
7440228,Hải dương học,A00,2025,19.75,0.0,KV3,19.5,20.0,21.95,0,20.48333333333333,1.9499999999999995,-0.7333333333333343
7440228,Hải dương học,A00,2025,24.91,0.0,KV3,19.5,20.0,21.95,1,20.48333333333333,1.9499999999999995,4.426666666666666
7440228,Hải dương học,A00,2023,19.17,0.75,KV1,19.5,20.0,21.95,0,20.48333333333333,1.9499999999999995,-1.3133333333333326
7440228,Hải dương học,A01,2023,21.82,0.25,KV2NT,19.5,20.0,21.95,1,20.48333333333333,1.9499999999999995,1.336666666666666
7440228,Hải dương học,A01,2025,25.3,0.5,KV2,19.5,20.0,21.95,1,20.48333333333333,1.9499999999999995,4.816666666666666
7440228,Hải dương học,A01,2023,17.09,0.5,KV2,19.5,20.0,21.95,0,20.48333333333333,1.9499999999999995,-3.3933333333333344
7440228,Hải dương học,A01,2025,22.19,0.75,KV1,19.5,20.0,21.95,1,20.48333333333333,1.9499999999999995,1.706666666666667
7440228,Hải dương học,A01,2023,19.73,0.75,KV1,19.5,20.0,21.95,1,20.48333333333333,1.9499999999999995,-0.7533333333333339
7440228,Hải dương học,A01,2024,19.98,0.0,KV3,19.5,20.0,21.95,0,20.48333333333333,1.9499999999999995,-0.5033333333333339
7440228,Hải dương học,A01,2024,22.54,0.5,KV2,19.5,20.0,21.95,1,20.48333333333333,1.9499999999999995,2.056666666666665
7440228,Hải dương học,A01,2023,18.21,0.75,KV1,19.5,20.0,21.95,0,20.48333333333333,1.9499999999999995,-2.273333333333333
7440228,Hải dương học,A01,2023,23.82,0.5,KV2,19.5,20.0,21.95,1,20.48333333333333,1.9499999999999995,3.336666666666666
7440228,Hải dương học,A01,2024,17.97,0.0,KV3,19.5,20.0,21.95,0,20.48333333333333,1.9499999999999995,-2.5133333333333354
7440228,Hải dương học,B00,2024,20.1,0.75,KV1,19.5,20.0,21.5,1,20.33333333333333,1.5,-0.2333333333333307
7440228,Hải dương học,B00,2023,23.95,0.0,KV3,19.5,20.0,21.5,1,20.33333333333333,1.5,3.616666666666667
7440228,Hải dương học,B00,2023,18.22,0.75,KV1,19.5,20.0,21.5,0,20.33333333333333,1.5,-2.1133333333333333
7440228,Hải dương học,B00,2025,24.49,0.0,KV3,19.5,20.0,21.5,1,20.33333333333333,1.5,4.156666666666666
7440228,Hải dương học,B00,2025,24.0,0.75,KV1,19.5,20.0,21.5,1,20.33333333333333,1.5,3.666666666666668
7440228,Hải dương học,B00,2025,22.14,0.75,KV1,19.5,20.0,21.5,1,20.33333333333333,1.5,1.8066666666666684
7440228,Hải dương học,B00,2023,19.19,0.75,KV1,19.5,20.0,21.5,0,20.33333333333333,1.5,-1.1433333333333309
7440228,Hải dương học,B00,2025,19.8,0.25,KV2NT,19.5,20.0,21.5,0,20.33333333333333,1.5,-0.5333333333333314
7440228,Hải dương học,B00,2025,21.56,0.5,KV2,19.5,20.0,21.5,1,20.33333333333333,1.5,1.2266666666666666
7440228,Hải dương học,B00,2025,19.75,0.25,KV2NT,19.5,20.0,21.5,0,20.33333333333333,1.5,-0.5833333333333321
7440228,Hải dương học,D07,2024,22.51,0.75,KV1,19.5,20.0,21.5,1,20.33333333333333,1.5,2.1766666666666694
7440228,Hải dương học,D07,2025,22.29,0.75,KV1,19.5,20.0,21.5,1,20.33333333333333,1.5,1.956666666666667
7440228,Hải dương học,D07,2024,19.75,0.5,KV2,19.5,20.0,21.5,0,20.33333333333333,1.5,-0.5833333333333321
7440228,Hải dương học,D07,2025,21.97,0.0,KV3,19.5,20.0,21.5,1,20.33333333333333,1.5,1.6366666666666667
7440228,Hải dương học,D07,2025,19.13,0.75,KV1,19.5,20.0,21.5,0,20.33333333333333,1.5,-1.2033333333333331
7440228,Hải dương học,D07,2024,21.94,0.75,KV1,19.5,20.0,21.5,1,20.33333333333333,1.5,1.6066666666666691
7440228,Hải dương học,D07,2025,21.15,0.5,KV2,19.5,20.0,21.5,0,20.33333333333333,1.5,0.8166666666666664
7440228,Hải dương học,D07,2024,20.06,0.0,KV3,19.5,20.0,21.5,1,20.33333333333333,1.5,-0.2733333333333334
7440228,Hải dương học,D07,2023,20.45,0.0,KV3,19.5,20.0,21.5,1,20.33333333333333,1.5,0.1166666666666671
7440228,Hải dương học,D07,2024,19.66,0.25,KV2NT,19.5,20.0,21.5,0,20.33333333333333,1.5,-0.673333333333332
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A00,2024,20.23,0.5,KV2,18.0,18.0,16.0,1,17.333333333333332,-2.0,2.8966666666666683
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A00,2023,15.3,0.5,KV2,18.0,18.0,16.0,0,17.333333333333332,-2.0,-2.0333333333333314
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A00,2023,17.27,0.0,KV3,18.0,18.0,16.0,0,17.333333333333332,-2.0,-0.0633333333333325
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A00,2025,17.13,0.75,KV1,18.0,18.0,16.0,1,17.333333333333332,-2.0,-0.2033333333333331
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A00,2025,11.98,0.75,KV1,18.0,18.0,16.0,0,17.333333333333332,-2.0,-5.353333333333332
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A00,2025,18.52,0.75,KV1,18.0,18.0,16.0,1,17.333333333333332,-2.0,1.1866666666666674
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A00,2024,16.05,0.0,KV3,18.0,18.0,16.0,0,17.333333333333332,-2.0,-1.2833333333333314
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A00,2024,17.55,0.5,KV2,18.0,18.0,16.0,0,17.333333333333332,-2.0,0.2166666666666685
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A00,2023,20.78,0.5,KV2,18.0,18.0,16.0,1,17.333333333333332,-2.0,3.446666666666669
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A00,2025,17.06,0.25,KV2NT,18.0,18.0,16.0,1,17.333333333333332,-2.0,-0.2733333333333334
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A01,2025,15.2,0.25,KV2NT,18.0,18.0,16.0,0,17.333333333333332,-2.0,-2.133333333333333
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A01,2025,13.45,0.5,KV2,18.0,18.0,16.0,0,17.333333333333332,-2.0,-3.883333333333333
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A01,2023,19.33,0.75,KV1,18.0,18.0,16.0,1,17.333333333333332,-2.0,1.996666666666666
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A01,2025,17.19,0.25,KV2NT,18.0,18.0,16.0,1,17.333333333333332,-2.0,-0.1433333333333308
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A01,2025,16.28,0.0,KV3,18.0,18.0,16.0,1,17.333333333333332,-2.0,-1.053333333333331
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A01,2024,14.0,0.5,KV2,18.0,18.0,16.0,0,17.333333333333332,-2.0,-3.333333333333332
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A01,2025,15.69,0.5,KV2,18.0,18.0,16.0,0,17.333333333333332,-2.0,-1.6433333333333326
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A01,2025,17.72,0.5,KV2,18.0,18.0,16.0,1,17.333333333333332,-2.0,0.3866666666666667
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A01,2023,18.37,0.25,KV2NT,18.0,18.0,16.0,1,17.333333333333332,-2.0,1.0366666666666688
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,A01,2024,18.7,0.0,KV3,18.0,18.0,16.0,1,17.333333333333332,-2.0,1.3666666666666671
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,D07,2023,16.9,0.0,KV3,18.0,18.0,16.0,0,17.333333333333332,-2.0,-0.4333333333333335
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,D07,2024,17.31,0.25,KV2NT,18.0,18.0,16.0,0,17.333333333333332,-2.0,-0.0233333333333334
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,D07,2025,15.52,0.25,KV2NT,18.0,18.0,16.0,0,17.333333333333332,-2.0,-1.8133333333333328
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,D07,2025,16.74,0.5,KV2,18.0,18.0,16.0,1,17.333333333333332,-2.0,-0.5933333333333337
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,D07,2024,15.97,0.0,KV3,18.0,18.0,16.0,0,17.333333333333332,-2.0,-1.3633333333333315
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,D07,2025,15.6,0.5,KV2,18.0,18.0,16.0,0,17.333333333333332,-2.0,-1.7333333333333325
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,D07,2025,16.42,0.75,KV1,18.0,18.0,16.0,1,17.333333333333332,-2.0,-0.9133333333333304
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,D07,2023,18.3,0.0,KV3,18.0,18.0,16.0,1,17.333333333333332,-2.0,0.9666666666666686
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,D07,2025,14.11,0.5,KV2,18.0,18.0,16.0,0,17.333333333333332,-2.0,-3.2233333333333327
7440229,Quản lý và phân tích dữ liệu khoa học trái đất,D07,2025,15.13,0.5,KV2,18.0,18.0,16.0,0,17.333333333333332,-2.0,-2.203333333333332
7440298,Biến đổi khí hậu và phát triển bền vững,A00,2023,17.64,0.75,KV1,15.0,15.0,15.0,1,15.0,0.0,2.640000000000001
7440298,Biến đổi khí hậu và phát triển bền vững,A00,2024,17.44,0.25,KV2NT,15.0,15.0,15.0,1,15.0,0.0,2.4400000000000013
7440298,Biến đổi khí hậu và phát triển bền vững,A00,2024,13.52,0.0,KV3,15.0,15.0,15.0,0,15.0,0.0,-1.4800000000000004
7440298,Biến đổi khí hậu và phát triển bền vững,A00,2023,14.42,0.5,KV2,15.0,15.0,15.0,0,15.0,0.0,-0.5800000000000001
7440298,Biến đổi khí hậu và phát triển bền vững,A00,2023,14.71,0.0,KV3,15.0,15.0,15.0,0,15.0,0.0,-0.2899999999999991
7440298,Biến đổi khí hậu và phát triển bền vững,A00,2024,13.32,0.75,KV1,15.0,15.0,15.0,0,15.0,0.0,-1.6799999999999995
7440298,Biến đổi khí hậu và phát triển bền vững,A00,2025,13.06,0.5,KV2,15.0,15.0,15.0,0,15.0,0.0,-1.9399999999999995
7440298,Biến đổi khí hậu và phát triển bền vững,A00,2025,12.67,0.0,KV3,15.0,15.0,15.0,0,15.0,0.0,-2.33
7440298,Biến đổi khí hậu và phát triển bền vững,A00,2023,15.51,0.75,KV1,15.0,15.0,15.0,1,15.0,0.0,0.5099999999999998
7440298,Biến đổi khí hậu và phát triển bền vững,A00,2025,16.02,0.75,KV1,15.0,15.0,15.0,1,15.0,0.0,1.0199999999999996
7440298,Biến đổi khí hậu và phát triển bền vững,C00,2025,11.59,0.5,KV2,15.0,15.0,15.0,0,15.0,0.0,-3.41
7440298,Biến đổi khí hậu và phát triển bền vững,C00,2024,14.19,0.25,KV2NT,15.0,15.0,15.0,0,15.0,0.0,-0.8100000000000005
7440298,Biến đổi khí hậu và phát triển bền vững,C00,2024,15.0,0.5,KV2,15.0,15.0,15.0,0,15.0,0.0,0.0
7440298,Biến đổi khí hậu và phát triển bền vững,C00,2025,16.78,0.0,KV3,15.0,15.0,15.0,1,15.0,0.0,1.7800000000000011
7440298,Biến đổi khí hậu và phát triển bền vững,C00,2023,10.5,0.25,KV2NT,15.0,15.0,15.0,0,15.0,0.0,-4.5
7440298,Biến đổi khí hậu và phát triển bền vững,C00,2023,18.18,0.0,KV3,15.0,15.0,15.0,1,15.0,0.0,3.18
7440298,Biến đổi khí hậu và phát triển bền vững,C00,2023,14.3,0.75,KV1,15.0,15.0,15.0,0,15.0,0.0,-0.6999999999999993
7440298,Biến đổi khí hậu và phát triển bền vững,C00,2025,15.27,0.75,KV1,15.0,15.0,15.0,1,15.0,0.0,0.2699999999999996
7440298,Biến đổi khí hậu và phát triển bền vững,C00,2025,19.82,0.25,KV2NT,15.0,15.0,15.0,1,15.0,0.0,4.82
7440298,Biến đổi khí hậu và phát triển bền vững,C00,2023,14.91,0.0,KV3,15.0,15.0,15.0,0,15.0,0.0,-0.0899999999999998
7440298,Biến đổi khí hậu và phát triển bền vững,D01,2023,18.25,0.0,KV3,15.0,15.0,15.0,1,15.0,0.0,3.25
7440298,Biến đổi khí hậu và phát triển bền vững,D01,2023,16.44,0.0,KV3,15.0,15.0,15.0,1,15.0,0.0,1.4400000000000013
7440298,Biến đổi khí hậu và phát triển bền vững,D01,2025,16.39,0.0,KV3,15.0,15.0,15.0,1,15.0,0.0,1.3900000000000006
7440298,Biến đổi khí hậu và phát triển bền vững,D01,2024,12.45,0.0,KV3,15.0,15.0,15.0,0,15.0,0.0,-2.5500000000000007
7440298,Biến đổi khí hậu và phát triển bền vững,D01,2025,15.24,0.75,KV1,15.0,15.0,15.0,1,15.0,0.0,0.2400000000000002
7440298,Biến đổi khí hậu và phát triển bền vững,D01,2024,13.53,0.0,KV3,15.0,15.0,15.0,0,15.0,0.0,-1.4700000000000006
7440298,Biến đổi khí hậu và phát triển bền vững,D01,2023,18.89,0.5,KV2,15.0,15.0,15.0,1,15.0,0.0,3.890000000000001
7440298,Biến đổi khí hậu và phát triển bền vững,D01,2024,17.1,0.0,KV3,15.0,15.0,15.0,1,15.0,0.0,2.1000000000000014
7440298,Biến đổi khí hậu và phát triển bền vững,D01,2024,13.25,0.75,KV1,15.0,15.0,15.0,0,15.0,0.0,-1.75
7440298,Biến đổi khí hậu và phát triển bền vững,D01,2023,16.37,0.75,KV1,15.0,15.0,15.0,1,15.0,0.0,1.370000000000001
7440301,Khoa học môi trường,A00,2023,17.05,0.75,KV1,17.46,17.29,18.14,0,17.63,0.8500000000000014,-0.5799999999999983
7440301,Khoa học môi trường,A00,2024,16.43,0.25,KV2NT,17.46,17.29,18.14,0,17.63,0.8500000000000014,-1.1999999999999993
7440301,Khoa học môi trường,A00,2025,18.06,0.5,KV2,17.46,17.29,18.14,0,17.63,0.8500000000000014,0.4299999999999997
7440301,Khoa học môi trường,A00,2023,18.12,0.5,KV2,17.46,17.29,18.14,1,17.63,0.8500000000000014,0.490000000000002
7440301,Khoa học môi trường,A00,2025,19.82,0.0,KV3,17.46,17.29,18.14,1,17.63,0.8500000000000014,2.1900000000000013
7440301,Khoa học môi trường,A00,2025,20.51,0.75,KV1,17.46,17.29,18.14,1,17.63,0.8500000000000014,2.8800000000000026
7440301,Khoa học môi trường,A00,2025,19.3,0.75,KV1,17.46,17.29,18.14,1,17.63,0.8500000000000014,1.6700000000000017
7440301,Khoa học môi trường,A00,2024,15.94,0.5,KV2,17.46,17.29,18.14,0,17.63,0.8500000000000014,-1.6899999999999995
7440301,Khoa học môi trường,A00,2025,19.74,0.75,KV1,17.46,17.29,18.14,1,17.63,0.8500000000000014,2.1099999999999994
7440301,Khoa học môi trường,A00,2023,16.46,0.75,KV1,17.46,17.29,18.14,0,17.63,0.8500000000000014,-1.1699999999999982
7440301,Khoa học môi trường,A01,2023,21.19,0.0,KV3,19.33,19.06,20.64,1,19.676666666666662,1.5800000000000018,1.5133333333333354
7440301,Khoa học môi trường,A01,2025,19.73,0.5,KV2,19.33,19.06,20.64,0,19.676666666666662,1.5800000000000018,0.0533333333333345
7440301,Khoa học môi trường,A01,2025,22.55,0.0,KV3,19.33,19.06,20.64,1,19.676666666666662,1.5800000000000018,2.873333333333335
7440301,Khoa học môi trường,A01,2023,19.51,0.25,KV2NT,19.33,19.06,20.64,1,19.676666666666662,1.5800000000000018,-0.1666666666666643
7440301,Khoa học môi trường,A01,2023,17.17,0.5,KV2,19.33,19.06,20.64,0,19.676666666666662,1.5800000000000018,-2.506666666666664
7440301,Khoa học môi trường,A01,2023,19.24,0.0,KV3,19.33,19.06,20.64,0,19.676666666666662,1.5800000000000018,-0.4366666666666674
7440301,Khoa học môi trường,A01,2025,19.79,0.5,KV2,19.33,19.06,20.64,0,19.676666666666662,1.5800000000000018,0.1133333333333332
7440301,Khoa học môi trường,A01,2025,18.6,0.25,KV2NT,19.33,19.06,20.64,0,19.676666666666662,1.5800000000000018,-1.0766666666666644
7440301,Khoa học môi trường,A01,2025,20.18,0.0,KV3,19.33,19.06,20.64,0,19.676666666666662,1.5800000000000018,0.5033333333333339
7440301,Khoa học môi trường,A01,2023,16.57,0.5,KV2,19.33,19.06,20.64,0,19.676666666666662,1.5800000000000018,-3.1066666666666656
7440301,Khoa học môi trường,B00,2024,16.77,0.5,KV2,18.05,17.74,17.74,0,17.843333333333334,0.0,-1.073333333333334
7440301,Khoa học môi trường,B00,2025,17.19,0.0,KV3,18.05,17.74,17.74,0,17.843333333333334,0.0,-0.6533333333333324
7440301,Khoa học môi trường,B00,2024,17.08,0.5,KV2,18.05,17.74,17.74,0,17.843333333333334,0.0,-0.7633333333333354
7440301,Khoa học môi trường,B00,2025,18.02,0.75,KV1,18.05,17.74,17.74,1,17.843333333333334,0.0,0.1766666666666658
7440301,Khoa học môi trường,B00,2023,17.23,0.0,KV3,18.05,17.74,17.74,0,17.843333333333334,0.0,-0.6133333333333333
7440301,Khoa học môi trường,B00,2024,18.9,0.25,KV2NT,18.05,17.74,17.74,1,17.843333333333334,0.0,1.0566666666666649
7440301,Khoa học môi trường,B00,2024,19.65,0.75,KV1,18.05,17.74,17.74,1,17.843333333333334,0.0,1.8066666666666649
7440301,Khoa học môi trường,B00,2023,19.4,0.0,KV3,18.05,17.74,17.74,1,17.843333333333334,0.0,1.5566666666666649
7440301,Khoa học môi trường,B00,2024,19.57,0.5,KV2,18.05,17.74,17.74,1,17.843333333333334,0.0,1.7266666666666666
7440301,Khoa học môi trường,B00,2023,18.08,0.25,KV2NT,18.05,17.74,17.74,1,17.843333333333334,0.0,0.2366666666666645
7440301,Khoa học môi trường,D01,2023,15.16,0.75,KV1,15.0,16.0,17.7,1,16.233333333333334,1.6999999999999993,-1.073333333333334
7440301,Khoa học môi trường,D01,2024,15.64,0.75,KV1,15.0,16.0,17.7,0,16.233333333333334,1.6999999999999993,-0.5933333333333337
7440301,Khoa học môi trường,D01,2023,15.33,0.75,KV1,15.0,16.0,17.7,1,16.233333333333334,1.6999999999999993,-0.9033333333333342
7440301,Khoa học môi trường,D01,2024,16.49,0.5,KV2,15.0,16.0,17.7,1,16.233333333333334,1.6999999999999993,0.2566666666666641
7440301,Khoa học môi trường,D01,2023,14.5,0.5,KV2,15.0,16.0,17.7,0,16.233333333333334,1.6999999999999993,-1.7333333333333345
7440301,Khoa học môi trường,D01,2025,21.86,0.75,KV1,15.0,16.0,17.7,1,16.233333333333334,1.6999999999999993,5.626666666666665
7440301,Khoa học môi trường,D01,2025,21.35,0.25,KV2NT,15.0,16.0,17.7,1,16.233333333333334,1.6999999999999993,5.116666666666667
7440301,Khoa học môi trường,D01,2023,17.31,0.75,KV1,15.0,16.0,17.7,1,16.233333333333334,1.6999999999999993,1.0766666666666644
7440301,Khoa học môi trường,D01,2025,16.46,0.25,KV2NT,15.0,16.0,17.7,0,16.233333333333334,1.6999999999999993,0.2266666666666665
7440301,Khoa học môi trường,D01,2024,20.36,0.5,KV2,15.0,16.0,17.7,1,16.233333333333334,1.6999999999999993,4.126666666666665
7440301,Khoa học môi trường,D07,2025,18.39,0.25,KV2NT,18.36,17.61,18.6,0,18.19,0.990000000000002,0.1999999999999993
7440301,Khoa học môi trường,D07,2025,21.34,0.25,KV2NT,18.36,17.61,18.6,1,18.19,0.990000000000002,3.1499999999999986
7440301,Khoa học môi trường,D07,2023,15.97,0.75,KV1,18.36,17.61,18.6,0,18.19,0.990000000000002,-2.2200000000000006
7440301,Khoa học môi trường,D07,2023,18.3,0.75,KV1,18.36,17.61,18.6,0,18.19,0.990000000000002,0.1099999999999994
7440301,Khoa học môi trường,D07,2025,21.48,0.0,KV3,18.36,17.61,18.6,1,18.19,0.990000000000002,3.289999999999999
7440301,Khoa học môi trường,D07,2025,16.43,0.75,KV1,18.36,17.61,18.6,0,18.19,0.990000000000002,-1.7600000000000016
7440301,Khoa học môi trường,D07,2023,20.15,0.0,KV3,18.36,17.61,18.6,1,18.19,0.990000000000002,1.9599999999999973
7440301,Khoa học môi trường,D07,2024,16.94,0.5,KV2,18.36,17.61,18.6,0,18.19,0.990000000000002,-1.25
7440301,Khoa học môi trường,D07,2025,19.67,0.25,KV2NT,18.36,17.61,18.6,1,18.19,0.990000000000002,1.4800000000000004
7440301,Khoa học môi trường,D07,2023,18.51,0.75,KV1,18.36,17.61,18.6,1,18.19,0.990000000000002,0.3200000000000003
7440301,Khoa học môi trường,D08,2023,23.27,0.75,KV1,19.24,18.5,19.06,1,18.933333333333334,0.5599999999999987,4.336666666666666
7440301,Khoa học môi trường,D08,2023,20.04,0.25,KV2NT,19.24,18.5,19.06,1,18.933333333333334,0.5599999999999987,1.1066666666666656
7440301,Khoa học môi trường,D08,2025,18.42,0.5,KV2,19.24,18.5,19.06,0,18.933333333333334,0.5599999999999987,-0.5133333333333319
7440301,Khoa học môi trường,D08,2023,18.23,0.0,KV3,19.24,18.5,19.06,0,18.933333333333334,0.5599999999999987,-0.7033333333333331
7440301,Khoa học môi trường,D08,2023,17.99,0.75,KV1,19.24,18.5,19.06,0,18.933333333333334,0.5599999999999987,-0.9433333333333352
7440301,Khoa học môi trường,D08,2024,17.14,0.75,KV1,19.24,18.5,19.06,0,18.933333333333334,0.5599999999999987,-1.793333333333333
7440301,Khoa học môi trường,D08,2023,17.94,0.25,KV2NT,19.24,18.5,19.06,0,18.933333333333334,0.5599999999999987,-0.9933333333333324
7440301,Khoa học môi trường,D08,2025,19.22,0.0,KV3,19.24,18.5,19.06,1,18.933333333333334,0.5599999999999987,0.2866666666666653
7440301,Khoa học môi trường,D08,2025,18.11,0.0,KV3,19.24,18.5,19.06,0,18.933333333333334,0.5599999999999987,-0.8233333333333341
7440301,Khoa học môi trường,D08,2023,16.22,0.5,KV2,19.24,18.5,19.06,0,18.933333333333334,0.5599999999999987,-2.7133333333333347
7460101,Toán học,A00,2024,24.58,0.75,KV1,21.93,23.6,23.5,1,23.01,-0.1000000000000014,1.5699999999999967
7460101,Toán học,A00,2025,22.5,0.5,KV2,21.93,23.6,23.5,0,23.01,-0.1000000000000014,-0.5100000000000016
7460101,Toán học,A00,2023,18.29,0.75,KV1,21.93,23.6,23.5,0,23.01,-0.1000000000000014,-4.720000000000002
7460101,Toán học,A00,2024,25.31,0.25,KV2NT,21.93,23.6,23.5,1,23.01,-0.1000000000000014,2.299999999999997
7460101,Toán học,A00,2024,22.86,0.75,KV1,21.93,23.6,23.5,0,23.01,-0.1000000000000014,-0.1500000000000021
7460101,Toán học,A00,2023,22.46,0.75,KV1,21.93,23.6,23.5,1,23.01,-0.1000000000000014,-0.5500000000000007
7460101,Toán học,A00,2023,25.39,0.5,KV2,21.93,23.6,23.5,1,23.01,-0.1000000000000014,2.379999999999999
7460101,Toán học,A00,2025,19.73,0.0,KV3,21.93,23.6,23.5,0,23.01,-0.1000000000000014,-3.280000000000001
7460101,Toán học,A00,2024,19.76,0.5,KV2,21.93,23.6,23.5,0,23.01,-0.1000000000000014,-3.25
7460101,Toán học,A00,2025,20.2,0.5,KV2,21.93,23.6,23.5,0,23.01,-0.1000000000000014,-2.8100000000000023
